Sequence§s_id§angry§disgust§fear§joy§positivity§sadness§surprise
SEQ_292§579§0.0§0.0§0.0§0.0§1.0§0.0§0.0
SEQ_292§580§0.0§0.0§0.0§0.0§1.0§0.0§0.0
SEQ_292§581§0.0§0.0§0.0§0.0§1.0§0.0§0.0
SEQ_292§582§0.0§0.0§0.0§0.0§0.0§0.0§0.0
SEQ_292§583§0.0§0.0§0.0§0.0§0.0§0.0§0.0
SEQ_292§584§0.0§0.0§0.0§0.0§0.0§0.0§0.0
SEQ_292§585§0.0§0.0§0.0§0.0§0.0§0.0§0.0
SEQ_292§586§0.0§0.0§0.0§0.0§0.0§0.0§0.0
SEQ_292§587§0.0§0.0§0.0§0.0§0.5§0.5§0.5
SEQ_294§63§0.0§0.0§0.0§1.0§1.0§0.0§0.0
SEQ_294§64§0.0§0.0§0.0§0.0§1.0§0.0§0.0
SEQ_294§65§0.0§0.0§0.0§0.0§1.0§0.0§0.0
SEQ_294§66§0.0§0.0§0.0§0.0§1.0§0.0§0.0
SEQ_294§67§0.6666666666666666§0.3333333333333333§0.6666666666666666§0.0§0.3333333333333333§0.6666666666666666§0.3333333333333333
SEQ_294§68§0.0§0.0§0.0§0.0§1.0§0.0§0.0
SEQ_294§69§0.0§0.0§0.0§1.0§1.0§0.0§0.0
SEQ_294§70§0.0§0.0§0.0§0.0§1.0§0.0§0.0
SEQ_294§71§0.0§0.0§0.0§0.3333333333333333§1.0§0.0§0.0
SEQ_294§72§0.0§0.0§0.0§0.0§0.0§0.0§0.0
SEQ_294§73§0.0§0.0§0.2§0.2§0.8§0.0§0.2
SEQ_294§74§0.0§0.0§0.0§0.0§0.0§0.0§0.0
SEQ_012§109§0.0§0.0§0.0§0.0§1.0§0.0§0.0
SEQ_012§110§0.0§0.0§0.0§0.0§1.0§0.0§0.0
SEQ_012§111§0.0§0.0§0.0§1.0§1.0§0.0§0.0
SEQ_012§112§0.5§0.25§0.25§0.0§0.5§0.5§0.25
SEQ_012§113§0.0§0.0§0.0§0.0§1.0§0.0§0.0
SEQ_012§114§0.0§0.0§0.0§0.0§0.0§0.0§0.0
SEQ_012§115§0.0§0.0§0.0§0.3333333333333333§1.0§0.0§0.0
SEQ_012§116§0.0§0.0§0.0§0.0§1.0§0.0§0.0
SEQ_012§117§0.0§0.0§0.0§0.5§1.0§0.0§0.0
SEQ_012§118§0.0§0.0§0.5§0.0§0.5§0.5§0.5
SEQ_012§119§0.0§0.0§0.0§0.0§0.0§0.0§0.0
SEQ_012§120§0.0§0.0§0.0§0.0§1.0§0.0§0.0
SEQ_012§121§0.0§0.0§0.0§0.0§1.0§0.0§0.0
SEQ_012§122§0.0§0.0§0.0§0.0§1.0§0.0§0.0
SEQ_012§123§0.0§0.0§0.0§0.0§0.0§0.0§0.0
SEQ_118§893§0.0§0.0§0.0§0.0§1.0§0.0§0.0
SEQ_118§894§0.0§0.0§0.0§0.0§1.0§0.2§0.0
SEQ_118§895§0.0§0.0§0.16666666666666666§0.0§1.0§0.3333333333333333§0.16666666666666666
SEQ_118§896§0.0§0.0§0.0§0.0§1.0§0.0§0.0
SEQ_118§897§0.0§0.0§0.0§0.0§0.0§0.0§0.0
SEQ_118§898§0.5§0.5§1.0§0.0§0.0§1.0§0.0
SEQ_118§899§0.0§0.0§0.0§0.0§0.0§0.0§0.0
SEQ_118§900§0.0§0.0§0.0§0.0§1.0§0.0§0.0
SEQ_118§901§0.3333333333333333§0.0§0.0§0.0§0.6666666666666666§0.0§0.3333333333333333
SEQ_118§902§0.0§0.0§0.0§0.0§1.0§0.0§0.0
SEQ_118§903§0.0§0.0§0.0§0.0§0.0§0.0§0.0
SEQ_118§904§0.0§0.0§0.0§1.0§1.0§0.0§0.0
SEQ_223§21§0.0§0.0§0.0§0.0§0.0§0.0§0.0
SEQ_223§22§0.0§0.0§0.0§1.0§1.0§0.0§0.0
SEQ_223§23§0.5§0.0§0.5§0.0§0.0§0.0§0.0
SEQ_223§24§0.0§0.0§0.0§0.0§1.0§0.0§0.0
SEQ_223§25§0.0§0.0§0.0§0.5§1.0§0.0§0.0
SEQ_223§26§0.0§0.0§0.0§0.0§0.0§0.0§0.0
SEQ_223§27§0.0§0.0§1.0§0.0§0.0§1.0§0.0
SEQ_223§28§0.0§0.0§0.0§0.0§1.0§0.0§0.0
SEQ_223§29§1.0§1.0§1.0§0.0§0.0§1.0§0.0
SEQ_158§800§0.25§0.25§0.0§0.0§0.25§0.0§0.0
