Sequence§Svd_0§Svd_1§Svd_2§Svd_3§Svd_4
SEQ_079§0.28289627174874843§-0.1279638871381974§0.021400878640424663§-0.032091617926631615§-0.019256748002560563
SEQ_080§0.09475179061577522§-0.004562361676198273§-0.02882528981080089§-0.031164061568956666§0.0268802479735779
SEQ_081§0.2876726991087812§0.1536665823590045§-0.0779892791150425§0.017056657172578597§-0.09041483069829524
SEQ_082§0.28442886543814394§0.1185238802208116§-0.04838176397913532§-0.12795902006389345§-0.08052194076573349
SEQ_083§0.31525054876842096§0.09618338362891592§-0.04564507685522193§-0.08400539406301152§-0.06626203929560848
SEQ_084§0.2887794208874982§-0.014035276600960368§0.027363651979236948§0.20862632705588383§0.21724822327158816
SEQ_085§0.22988254718655438§-0.09629441621824475§-0.05637908378431009§0.04441239523041708§-0.2023046656492586
SEQ_086§0.196058340045858§-0.17635435018075124§-0.19088802062049848§-0.08457487375821636§-0.09131682359142022
SEQ_087§0.18052298461325478§-0.11622132851973313§-0.04649246937965272§-0.036197077566988554§0.07946088269433724
SEQ_088§0.1653695488865077§0.034685659295545394§-0.015750116914148238§-0.13066635837615154§-0.10011305814858357
SEQ_089§0.13005098293834894§-0.15300843036183726§-0.09303118710706558§-0.07336059806245704§0.014979507396291522
SEQ_090§0.29289353527031975§-0.05532805490396924§0.16815766692400314§-0.04856002374842012§-0.0794871700787643
SEQ_091§0.2152996966726002§0.1106287542057713§-0.04629303226256453§-0.0030533036200170367§-0.0025225565622853476
SEQ_092§0.2992842907488518§0.1700050556085218§-0.06971502069638076§0.06234098956668858§-0.015976168547215043
SEQ_093§0.2947874768633329§-0.027232802911517733§0.07686314823026363§0.10878054914141495§0.09969461136732093
SEQ_094§0.17420006916060596§-0.018530207152696133§0.12722171617579223§0.018225689181754032§-0.08559443136509591
SEQ_095§0.16659329416492874§-0.15023981241771514§-0.15296691678607308§-0.18797599218858388§0.0001451006879832196
SEQ_096§0.2437627627469047§-0.04774377114078579§-0.030231487181941§0.058672154928804815§0.03179445536758536
SEQ_097§0.3279093890869438§-0.009693666651812203§0.06857638820032659§0.18768481318249464§0.03209119362496772
SEQ_098§0.19427718551113257§-0.05346158822404231§-0.09587184221196564§0.09095769008063193§-0.1935619300885611
SEQ_099§0.2138200079425022§-0.08868316893803015§0.09563175520040833§-0.07111220426336415§-0.07836179283641512
SEQ_100§0.40045228876811123§-0.06639104895934939§0.22626606854894965§-0.13502326280634377§0.22219875195310207
SEQ_101§0.2659803903282573§0.05122405513129434§0.011514516978352079§0.00935734607933984§-0.10033305917266348
SEQ_102§0.2734856302459426§-0.05197061120046101§-0.08753069343262875§0.12130143053544558§0.004630311638019298
SEQ_103§0.23520034822805888§0.01022776001553967§-0.043394451036707124§-0.09993873437991316§-0.009400827450480044
SEQ_104§0.17419975057095727§0.003035321000087682§0.039757944475834923§-0.1445879466868006§-0.06038727862601055
SEQ_105§0.3224537503664645§0.07244154306930918§0.31557689997560046§-0.14070203793306063§-0.08860774308426327
SEQ_106§0.2009567559298224§-0.02504018126223027§0.07998977697576222§-0.10514106261013409§-0.0202070101505501
SEQ_107§0.34904348997252954§-0.047420421247851646§0.19114723707933962§-0.05797910539210117§0.013112278042779387
SEQ_108§0.2819604235706082§0.08019365116941926§-0.05304432347948892§0.0974049671302975§0.03763583118695702
SEQ_109§0.2833866354739324§-0.0938111159517383§0.03476783449449477§0.09235356164340434§0.3004586467899522
SEQ_110§0.2612195909238532§0.018765514372956742§0.1238832751163901§-0.13944143113790516§-0.12462946864977865
SEQ_111§0.2601054526425549§-0.04640576497574832§0.0497990515478299§0.1757297404133316§-0.07985214859887683
SEQ_112§0.3061659338147758§0.017415426720155853§0.2390697149210285§-0.14445402786524714§0.00425232509195039
SEQ_113§0.19554649427250817§0.050671768411428265§-0.12112801476958468§0.09290829629474298§-0.038325962415712456
SEQ_114§0.11785050547787973§-0.16080150249996675§-0.07748646871690358§0.05070356657576131§-0.16876864545177156
SEQ_115§0.16227726211748048§-0.08874496359992709§0.02686695741248223§0.005073100829860463§-0.05357040204963862
SEQ_116§0.3394266159274358§-0.10424037185963987§0.03128917191618442§0.23193713466185853§-0.17636977361894773
SEQ_117§0.14247387074330345§-0.027478221871765938§-0.020346007860746067§0.12115248573590508§-0.08033842498451772
SEQ_118§0.28349270237471996§-0.08066369128685158§0.06596444635183417§-0.04168618832539075§0.19738401670544117
SEQ_119§0.11429496876792208§-0.06662139500637095§0.08131126824261935§-0.0669043573034415§-0.09999545449052413
SEQ_120§0.2440733066706129§-0.1309292270842305§-0.11649269269464059§0.05415899169592954§-0.10415846599659816
SEQ_121§0.29842430314592566§0.09791836782030516§0.046766500741771196§0.07206753707361625§0.013582482615252722
SEQ_122§0.3466598082080084§0.03764757854536403§0.16803545534450667§-0.1372659767133282§-0.08803080797357561
SEQ_123§0.4308695643269572§-0.049955584470227556§0.1499498409545534§0.07528848436313565§-0.2410453770252302
SEQ_124§0.2148562867457465§-0.013430310290420848§0.09942941860012547§0.05350569374035231§-0.014612244788111737
SEQ_125§0.31056430360500514§0.23013495255913136§-0.09125392841430485§0.0033717983072035704§0.003607526608935195
SEQ_126§0.2589484964823046§0.09599272073978364§-0.0006742270906019335§0.00024408033692838158§-0.10695868867998629
SEQ_127§0.18275484108967524§-0.005021725263356566§0.03215136993066038§-0.16041389305768688§0.02664538970586753
SEQ_128§0.09583529797163645§-0.10936372716405797§-0.05503259753305187§0.00017437370567411744§-0.05789182900349118
SEQ_129§0.24628268194139452§0.004260717238780757§0.03096982374891572§-0.051881283557718344§0.19640484272190664
SEQ_130§0.15905441835680256§-0.06935324666214195§0.08646587484435066§-0.011672822641120377§0.043493422841781655
SEQ_131§0.19191317357580018§-0.021955770514571052§-0.0070356483919285576§0.05358837597825334§0.10023422797848282
SEQ_132§0.10239891457312743§-0.18723398287916898§-0.09318479058047265§-0.02307374359551516§-0.04995086445918296
SEQ_133§0.08895100356836354§-0.06279994264983012§-0.06558397934000731§0.05302836526917981§-0.1359290026128884
SEQ_134§0.3878973201600907§0.045217745058780234§0.22798406570025004§-0.13928301532446993§-0.046816760957822084
SEQ_135§0.21756254353465265§0.2162979082527299§-0.0689496278834306§0.031816727690880404§-0.0479205023914237
SEQ_136§0.1893898635403481§0.1328456243930301§-0.0686239181920087§-0.14714807297785795§0.05349337850526815
SEQ_137§0.3708146249945974§-0.23446608657968213§-0.18226181139229208§-0.019646037215729325§0.09665514740869453
SEQ_138§0.4115834488119561§-0.08923771630142707§0.030470820357008804§0.09403918780672992§0.04985532974737513
SEQ_139§0.10564515837376813§0.012714733560519442§-0.043781729765848036§-0.08220350974183023§-0.10795401860360056
SEQ_140§0.23334436575334638§-0.019377312524425254§-0.018613773651427655§0.01494037847637865§-0.10170385768083595
SEQ_141§0.3057359757760028§0.05313551568496893§0.17266080798643002§-0.08129232549557554§-0.03342254294560772
SEQ_142§0.25762565397760445§0.05792722501144577§-0.04665218717570733§0.05792985560648682§-0.047708542009104696
SEQ_143§0.3148641030530274§-0.06664549547859723§0.13758129559987622§-0.036609842949684876§-0.08063101767837474
SEQ_144§0.24359342058183683§-0.013662403073095748§0.07236703159308897§-0.09013314562831183§0.037780841246942955
SEQ_145§0.3935159881884995§-0.03309331201714823§0.1785779669532699§0.008578183602467149§0.15134560312629547
SEQ_146§0.28236386917202944§0.009673028133012868§0.006017026542608233§0.06347952625529774§0.2169376524561928
SEQ_147§0.1729006595120034§-0.12930791341943285§-0.06411482065758259§-0.07166882731155222§0.08432239311462447
SEQ_148§0.20161989953871967§-0.061874908723933385§0.06388183046023253§0.057902328352392674§-0.0311261532943156
SEQ_149§0.21482350228079689§0.054299987572459935§-0.05197291061242477§-0.08746308371632189§-0.03818992172443504
SEQ_150§0.3269246490522207§0.006853193565368529§0.04038510635889847§0.3050442765905321§0.022974159148966035
SEQ_151§0.26643552915840846§-0.20139542543924194§-0.013945270128858883§-0.06663732667232888§0.09425359985831798
SEQ_152§0.053178890283126265§-0.06487834523758033§-0.0616902770204493§0.01715372146588664§-0.003530650981313881
SEQ_153§0.1779654942260928§-0.1161086546434512§-0.08865630343726845§0.025931260253909426§-0.055703000664070704
SEQ_154§0.09083041490477432§-0.09590386901500336§-0.1119409821096407§-0.1206969531323799§0.027293990917114423
SEQ_155§0.29826076956396247§-0.03376653978678027§0.09113585831619729§0.13579600422772686§-0.028986589598087722
SEQ_156§0.224541596361473§0.00443053369040636§-0.037424802710143645§0.016763529009440947§-0.11721770428976024
SEQ_157§0.41848541388209687§0.012709635791456167§0.2547084016993194§-0.1401254411477421§0.005227025587736753
SEQ_158§0.17762178895229958§-0.10297251275241691§0.05088371909565433§-0.12013125204411398§0.06151498978030972
SEQ_159§0.39700801120030754§0.14213454185611302§-0.16892344952984184§0.13381930440459483§0.14591471878043485
SEQ_160§0.12001641515178031§-0.10592456213378265§-0.05515894436465827§0.069461094498293§-0.19941868242788108
SEQ_161§0.3319314165437571§0.22266258997490873§0.06669872605520472§-0.1491098859750036§-0.0625265894171426
SEQ_162§0.12308907627939883§0.016999116639992432§-0.04157025399931546§-0.12319668780141424§-0.010221818409095078
SEQ_163§0.2591023631824129§-0.1867954196220588§0.026667280081115248§0.013891867689571796§0.20700794382094842
SEQ_164§0.523449957379416§-0.005528466763811663§-0.09317255715197637§0.29725243451567807§-0.0063541041076231475
SEQ_165§0.2014450228463365§-0.053092371256538484§-0.04854356784495679§-0.024849503093112596§0.0015500379638542874
SEQ_166§0.3589103051599978§-0.10717918089288674§0.06522057332939667§0.21050446487571609§-0.06343576922313936
SEQ_167§0.2535344071253834§-0.10345270268323761§0.029968693877466274§0.013441923142744904§-0.05655862537338426
SEQ_168§0.2812028270410631§0.013794670068974713§0.06369963244860194§-0.06210652958490266§0.09430345744166857
SEQ_169§0.2030474956399508§0.09409439168773041§0.003628458422154307§-0.014991382301807967§-0.07160053769645379
SEQ_170§0.24921880998860818§-0.02052565550272578§-0.0026473767863351015§0.0933574791817703§0.15388324217308477
SEQ_171§0.1326877149843707§-0.11042380466675412§0.005027565107700726§0.019471798194875354§0.09960407522540597
SEQ_172§0.1374194835225561§-0.15084247901842962§-0.17381943520391843§-0.1728800713422456§0.1292108182353725
SEQ_173§0.22552813077231812§0.07287229425056778§0.04473740149867427§0.11727756104041617§-0.07987276341964483
SEQ_174§0.21850322043796985§-0.20029001557237586§-0.07641518237414616§-0.014337519196683472§-0.09997026653361016
SEQ_175§0.21481905273567642§-0.009094119321573332§0.014083043325087677§-0.10681703928116776§-0.018630868064549673
SEQ_176§0.20679912197876363§0.01281808083804892§-0.038034362329365905§-0.009370064939471356§-0.02429296838260723
SEQ_177§0.28458081891521253§0.023571588585266277§-0.042911498898266745§0.032358345316371065§-0.001375771581966406
SEQ_178§0.20457423898238014§0.11758199566237688§-0.007487563718144929§0.018541285456280084§-0.09238195822656003
SEQ_179§0.2273311823250554§-0.135315952513836§-0.13892312373969223§-0.08018126077556763§-0.056730361952270617
SEQ_180§0.26488508443924463§0.030343926531923835§0.17319499422724344§-0.0628984002052942§-0.05833207434038275
SEQ_181§0.2299726588317621§0.11161025981410909§-0.10068061364763965§-0.01380329338138866§0.017065033868366112
SEQ_182§0.18999605319559904§-0.060654036964479956§-0.005637826363940623§-0.04040492642113173§-0.05831725868977136
SEQ_183§0.2762658826653272§-0.026820402133009756§0.17398749297958852§-0.0910469636684886§-0.048571117280741594
SEQ_184§0.2410105221987198§-0.1731519224224514§-0.1035404328204327§0.008668799667543447§-0.15339090060899513
SEQ_185§0.24475560405732238§-0.03959329770275811§-0.13682556635905732§0.06862145548308712§-0.010124057950296396
SEQ_186§0.33385456957233645§-0.012580014361443582§0.14424653895490386§-0.00413596555253862§0.020725677605234437
SEQ_187§0.2827673062857317§-0.02546656890235118§-0.06632000921040054§0.2698633349421183§-0.11063178730507078
SEQ_188§0.3002634821443725§-0.14190144572856292§-0.04702344804625102§0.09828388249604746§-0.056792728387014324
SEQ_189§0.24041968023995888§-0.023558414905454572§0.060183381281995595§0.02676236736412328§0.16013484726478788
SEQ_190§0.21026104289846667§-0.03002520217125456§-0.010073708556425578§0.03474199441235622§-0.020146351280279702
SEQ_191§0.09126391105669777§-0.12389385393175428§-0.007088235791477866§-0.08332343343725473§0.1519289187424604
SEQ_192§0.24730675096257362§-0.1186577584835749§-0.0742092509035478§-0.02143332933634481§0.027693068317710325
SEQ_193§0.18141446625927077§-0.022390599208835734§-0.04300945273648945§-0.03196614242066725§0.038122532475877005
SEQ_194§0.27182419639932964§-0.09748396595040547§-0.008233943439049861§0.085923823421131§0.059063984747006845
SEQ_195§0.33596670941341716§0.03151534192265255§0.16497206427584105§-0.16367242041595073§-0.0978134342411
SEQ_196§0.29576583234468573§0.03985429151494242§-0.121551397680994§0.061672192638262374§0.14909793909515115
SEQ_197§0.25135623316254463§-0.07906369232194595§0.1013679561418546§-0.05875361662589716§-0.003318382191745561
SEQ_198§0.3650804336805277§-0.05911887419585445§0.022513843430368052§0.15720222637906167§-0.07007607204761378
SEQ_199§0.2847935577153362§-0.06886271929811105§-0.0013747512154913006§0.10406641465370142§-0.21467092191993234
SEQ_200§0.23921497338078665§-0.105231261015342§-0.04038122039116334§0.02426526473249923§0.008677940157331135
SEQ_201§0.19883177026880036§-0.12633965336273048§-0.16539094708417645§-0.06206409196005774§0.19362588312708612
SEQ_202§0.20334111483766318§-0.2488172157687671§-0.11530627674027391§0.03352312808823436§-0.15327172229748048
SEQ_203§0.2950660179400185§-0.04891932391792378§-0.1094772433546828§0.0413889092646737§-0.17031621446502723
SEQ_204§0.21501386765419345§0.057065053754574935§0.06504790891056317§-0.10599576088598943§-0.1405903261257792
SEQ_205§0.19373628712051358§-0.09961907659701416§0.006137171090549353§0.002000698593015832§0.007607904615336627
SEQ_206§0.30279826146860755§0.10263791021432285§0.023372801463722538§0.09750475130312916§-0.08849465981567363
SEQ_207§0.22665377325773428§-0.0871035613099294§-0.08430498243700255§0.06334584818739235§-0.15741400145451154
SEQ_208§0.28477123493958034§-0.08366712932351363§-0.03588826474606535§0.09058073234053274§0.06557971869145271
SEQ_209§0.27155744261545595§0.2087644955031412§0.008748627261173024§-0.09895671877951263§-0.0741998891491578
SEQ_210§0.1969307525304708§-0.11113054055627071§-0.027723085894117535§0.0008308329962639179§-0.09290702520182716
SEQ_211§0.2806485561401589§0.04732728919398888§0.03906370258116499§0.07112320295608857§-0.020920962306751122
SEQ_212§0.22247463325327396§0.1348996794743503§-0.0498540657321924§0.05581020571420979§0.03805882923949747
SEQ_213§0.17560438998076128§-0.170243871519476§-0.08142337779106566§-0.075126781209844§0.07591846147702258
SEQ_214§0.1264241162577958§0.07150951563356475§-0.05145465992675908§-0.049010578224980623§-0.041858457741099746
SEQ_215§0.19393938770760766§0.10754311387145801§-0.06728906765288235§0.029401491223138707§0.07225433565978717
SEQ_216§0.13917316041550745§-0.08724553594600783§-0.0622765325014333§-0.07660261950946778§0.013201005961494858
SEQ_217§0.30390323907548916§-0.03051620649581567§0.06251415443737933§0.1821359541586734§0.14142696810856384
SEQ_218§0.12668539350960553§-0.13781088302902197§-0.08118850099493423§0.1082679915133653§-0.1834872983792224
SEQ_219§0.5273707997082059§0.04899500276073974§-0.07135762152602315§0.011984546821862854§0.17585121279116958
SEQ_220§0.23452001876244288§-0.15398966677849948§-0.10519594258374633§-0.013730399598381631§-0.07315772298546391
SEQ_221§0.35446870293738486§-0.05630076006970008§0.05549358669309624§-0.06808018164585049§0.004854059830944337
SEQ_222§0.40957072825173646§0.0177165167301703§0.1681549965395896§-0.11481300736775281§0.07424562935141522
SEQ_223§0.3361594176707535§0.015499349256848847§0.20566995170735378§0.04026355321484491§0.09249886086833561
SEQ_224§0.2628851151152635§-0.06469429895945455§-0.03415166870540301§0.07112325734004744§0.009728518804456106
SEQ_225§0.29147910115232617§0.16905489114267033§-0.09580112461400811§0.014199014676516047§-0.05535411318392527
SEQ_226§0.18102196298854906§-0.02624932580050333§0.14091288757575043§-0.06919035446594865§-0.004323876796234469
SEQ_227§0.3048861403498202§0.021461273684753503§0.03525000889644105§0.16491823398159944§0.017694006018111705
SEQ_228§0.2823628873070762§0.08362745503819441§0.07155037573039781§0.005569926584398868§0.0042163621127882245
SEQ_229§0.2079742152604589§0.20619175448408242§-0.12235083571293254§0.0327773001689861§-0.048041491472042605
SEQ_230§0.12328047594886721§-0.2344285376491598§-0.1586207496655419§-0.22716852089754022§0.03157979070487655
SEQ_231§0.2364625387073022§0.0759250556695613§-0.03884593081988203§-0.023742811824636837§0.16156369519727387
SEQ_232§0.2116519700103723§-0.14744994317815802§0.0376536141303794§0.09933376082381462§-0.06423939370836407
SEQ_233§0.28467097232703126§-0.03764269515995219§0.036710926863043114§-0.004135240276314007§0.19072562852054178
SEQ_234§0.23198911248283674§0.21046817928358383§-0.155627207372567§-0.16960190753397983§-0.02950011734114092
SEQ_235§0.3484934741572685§-0.1050283040691331§0.029888457939393466§0.11815500996652736§0.03186516310278924
SEQ_236§0.20302156909150837§-0.052283232767868115§-0.006152459778060851§0.07043222861303347§0.10042994807761026
SEQ_237§0.16273083945326275§0.1902261773952662§-0.1233999556877985§-0.03417800692039965§-0.03858041888681915
SEQ_238§0.24153393465030945§0.11391671240160396§-0.08710376068975509§-0.05257867633301916§-0.07928616087815707
SEQ_239§0.2473850680085066§-0.0558258655180213§-0.06749870028669051§-0.05311237637050101§-0.14199478542006574
SEQ_240§0.43601838838005386§0.16184450182293925§-0.03824866658727282§-0.0008443503778167434§0.04510560677743743
SEQ_241§0.3901120634709093§0.04157761360970043§-0.05500663111092958§-0.09224210088111666§0.04997362574205921
SEQ_242§0.2811928759032446§-0.024200280938940652§0.19166503637053495§-0.07751894621553326§0.006962466596602231
SEQ_243§0.17437913956280718§-0.14897572273642312§-0.04773884001750145§-0.07787326547964114§-0.1368424357835242
SEQ_244§0.26011280572229417§-0.11636490519065415§0.1637947493033495§-0.059693590143881786§-0.00607325600697462
SEQ_245§0.15080818108135646§8.59017204269225e-05§-0.014039660354084951§-0.09986583275827661§-0.01880988695506833
SEQ_246§0.17983324894381006§0.04293031974226605§0.010101685152437118§0.07856489073690359§-0.07768896800538305
SEQ_247§0.08915337825652682§-0.03917000961404884§-0.03575336834230079§-0.051124698593636116§0.018367986687664525
SEQ_248§0.25015405643700644§0.03914199787322816§-0.05572402285746656§0.014159822597748§0.04037272679813759
SEQ_249§0.27403576527435247§-0.014954983212662072§0.12220842498230172§0.05725606050750144§0.09489425356925185
SEQ_250§0.2587207267245324§-0.07902986307664993§0.022954827645586925§0.16455704772274207§0.07723935276704616
SEQ_251§0.21177727955843123§0.03135540137817146§0.13086163782333193§-0.1841257267128171§-0.03617218805616472
SEQ_252§0.21972792932035504§-0.05606654882413806§0.01717262474028072§0.11808950670629466§-0.07020274782817262
SEQ_253§0.2756626188208592§0.04429567538516879§-0.07198699698741852§0.20348114100962716§0.05483609448871921
SEQ_254§0.23601767495627987§-0.1693967902882974§0.005301189706411297§-0.009248140774671116§0.0416452711149742
SEQ_255§0.19648341080836954§0.04196471338301128§-0.031991067384400655§-0.07087987160541835§0.017153949798724293
SEQ_256§0.1559234999629029§-0.09439716443375014§-0.06346623900689485§0.01813149732020314§-0.0876182497498102
